SimTime	Autoindex	Register	Registerwert
191	5	CANlaneid	0
191	6	CANvelocity	37.532
191	6	CANlaneid	0
191	7	CANvelocity	25.0119
191	7	CANlaneid	0
191	8	CANvelocity	20.4569
191	8	CANlaneid	0
191	9	CANvelocity	21.8493
191	9	CANlaneid	0
191	10	CANvelocity	37.4021
191	10	CANlaneid	0
191	11	CANvelocity	55.0813
191	11	CANlaneid	0
191	12	CANvelocity	79.6787
191	12	CANlaneid	0
191	13	CANvelocity	78.1927
191	13	CANlaneid	0
191	14	CANvelocity	79.7618
191	14	CANlaneid	0
191	15	CANvelocity	79.8409
191	15	CANlaneid	0
191	16	CANvelocity	79.2485
191	16	CANlaneid	0
191	17	CANvelocity	79.1953
191	17	CANlaneid	0
191	18	CANvelocity	77.54
191	18	CANlaneid	0
191	19	CANvelocity	77.0511
191	19	CANlaneid	0
191	20	CANvelocity	79.2104
191	20	CANlaneid	0
191	21	CANvelocity	86.8748
191	21	CANlaneid	0
191	22	CANvelocity	81.8666
191	22	CANlaneid	0
191	23	CANvelocity	78.4968
191	23	CANlaneid	0
191	24	CANvelocity	78.8741
191	24	CANlaneid	0
191	25	CANvelocity	79.4693
191	25	CANlaneid	0
191	26	CANvelocity	77.523
191	26	CANlaneid	0
191	27	CANvelocity	77.7491
191	27	CANlaneid	0
191	28	CANvelocity	79.1257
191	28	CANlaneid	0
191	29	CANvelocity	77.3491
191	29	CANlaneid	0
191	30	CANvelocity	78.797
191	30	CANlaneid	0
191	31	CANvelocity	78.9492
191	31	CANlaneid	0
191	32	CANvelocity	79.3584
191	32	CANlaneid	0
191	33	CANvelocity	76.957
191	33	CANlaneid	0
191	34	CANvelocity	77.2978
191	34	CANlaneid	0
191	35	CANvelocity	79.9053
191	35	CANlaneid	0
191	36	CANvelocity	79.5664
191	36	CANlaneid	0
191	37	CANvelocity	78.4375
191	37	CANlaneid	0
191	38	CANvelocity	79.4864
191	38	CANlaneid	0
191	39	CANvelocity	76.9286
191	39	CANlaneid	0
191	40	CANvelocity	84.4141
191	40	CANlaneid	0
191	41	CANvelocity	118.69
191	41	CANlaneid	0
191	42	CANvelocity	118.279
191	42	CANlaneid	0
191	43	CANvelocity	119.603
191	43	CANlaneid	0
191	44	CANvelocity	118.804
191	44	CANlaneid	0
191	45	CANvelocity	119.416
191	45	CANlaneid	0
191	46	CANvelocity	117.845
191	46	CANlaneid	0
191	47	CANvelocity	119.712
191	47	CANlaneid	0
191	48	CANvelocity	117.979
191	48	CANlaneid	0
192	0	CANvelocity	20.6365
192	0	CANlaneid	0
192	1	CANvelocity	19.4735
192	1	CANlaneid	0
192	2	CANvelocity	33.6926
192	2	CANlaneid	0
192	3	CANvelocity	78.915
192	3	CANlaneid	0
192	4	CANvelocity	74.3951
192	4	CANlaneid	0
192	5	CANvelocity	57.551
192	5	CANlaneid	0
192	6	CANvelocity	42.7426
192	6	CANlaneid	0
192	7	CANvelocity	31.951
192	7	CANlaneid	0
192	8	CANvelocity	22.5798
192	8	CANlaneid	0
192	9	CANvelocity	21.7792
192	9	CANlaneid	0
192	10	CANvelocity	31.7457
192	10	CANlaneid	0
192	11	CANvelocity	46.3073
192	11	CANlaneid	0
192	12	CANvelocity	75.4784
192	12	CANlaneid	0
192	13	CANvelocity	77.0309
192	13	CANlaneid	0
192	14	CANvelocity	78.3002
192	14	CANlaneid	0
192	15	CANvelocity	79.5597
192	15	CANlaneid	0
192	16	CANvelocity	79.8529
192	16	CANlaneid	0
192	17	CANvelocity	77.8334
192	17	CANlaneid	0
192	18	CANvelocity	76.8758
192	18	CANlaneid	0
192	19	CANvelocity	78.0557
192	19	CANlaneid	0
192	20	CANvelocity	78.2481
192	20	CANlaneid	0
192	21	CANvelocity	83.0874
192	21	CANlaneid	0
192	22	CANvelocity	86.9933
192	22	CANlaneid	0
192	23	CANvelocity	77.0299
192	23	CANlaneid	0
192	24	CANvelocity	78.0173
192	24	CANlaneid	0
192	25	CANvelocity	78.1009
192	25	CANlaneid	0
192	26	CANvelocity	78.4582
192	26	CANlaneid	0
192	27	CANvelocity	77.5019
192	27	CANlaneid	0
192	28	CANvelocity	77.9988
192	28	CANlaneid	0
192	29	CANvelocity	78.1562
192	29	CANlaneid	0
192	30	CANvelocity	77.4894
192	30	CANlaneid	0
192	31	CANvelocity	79.0934
192	31	CANlaneid	0
192	32	CANvelocity	77.4502
192	32	CANlaneid	0
192	33	CANvelocity	77.6187
192	33	CANlaneid	0
192	34	CANvelocity	79.3312
192	34	CANlaneid	0
192	35	CANvelocity	79.7263
192	35	CANlaneid	0
192	36	CANvelocity	77.0464
192	36	CANlaneid	0
192	37	CANvelocity	78.3299
192	37	CANlaneid	0
192	38	CANvelocity	76.9002
192	38	CANlaneid	0
192	39	CANvelocity	76.9253
192	39	CANlaneid	0
192	40	CANvelocity	78.4712
192	40	CANlaneid	0
192	41	CANvelocity	115.553
192	41	CANlaneid	0
192	42	CANvelocity	119.568
192	42	CANlaneid	0
192	43	CANvelocity	118.581
192	43	CANlaneid	0
192	44	CANvelocity	119.381
192	44	CANlaneid	0
192	45	CANvelocity	118.794
192	45	CANlaneid	0
192	46	CANvelocity	117.692
192	46	CANlaneid	0
192	47	CANvelocity	119.535
192	47	CANlaneid	0
192	48	CANvelocity	117.843
192	48	CANlaneid	0
193	0	CANvelocity	28.4508
193	0	CANlaneid	0
193	1	CANvelocity	16.1471
193	1	CANlaneid	0
193	2	CANvelocity	28.7272
193	2	CANlaneid	0
193	3	CANvelocity	69.8029
193	3	CANlaneid	0
193	4	CANvelocity	78.9592
193	4	CANlaneid	0
193	5	CANvelocity	62.0543
193	5	CANlaneid	0
193	6	CANvelocity	49.7751
193	6	CANlaneid	0
193	7	CANvelocity	37.6809
193	7	CANlaneid	0
193	8	CANvelocity	14.7732
193	8	CANlaneid	0
193	9	CANvelocity	22.4256
193	9	CANlaneid	0
193	10	CANvelocity	27.3039
193	10	CANlaneid	0
193	11	CANvelocity	42.4408
193	11	CANlaneid	0
193	12	CANvelocity	64.5167
193	12	CANlaneid	0
193	13	CANvelocity	78.2248
193	13	CANlaneid	0
193	14	CANvelocity	77.1963
193	14	CANlaneid	0
193	15	CANvelocity	77.3737
193	15	CANlaneid	0
193	16	CANvelocity	78.0462
193	16	CANlaneid	0
193	17	CANvelocity	79.9388
193	17	CANlaneid	0
193	18	CANvelocity	79.354
193	18	CANlaneid	0
193	19	CANvelocity	78.8804
193	19	CANlaneid	0
193	20	CANvelocity	77.8346
193	20	CANlaneid	0
193	21	CANvelocity	79.9754
193	21	CANlaneid	0
193	22	CANvelocity	93.0627
193	22	CANlaneid	0
193	23	CANvelocity	81.0217
193	23	CANlaneid	0
193	24	CANvelocity	76.8666
193	24	CANlaneid	0
193	25	CANvelocity	77.0363
193	25	CANlaneid	0
193	26	CANvelocity	79.8635
193	26	CANlaneid	0
193	27	CANvelocity	79.5718
193	27	CANlaneid	0
193	28	CANvelocity	78.9884
193	28	CANlaneid	0
193	29	CANvelocity	78.2531
193	29	CANlaneid	0
193	30	CANvelocity	79.4677
193	30	CANlaneid	0
193	31	CANvelocity	78.5748
193	31	CANlaneid	0
193	32	CANvelocity	78.657
193	32	CANlaneid	0
193	33	CANvelocity	78.4171
193	33	CANlaneid	0
193	34	CANvelocity	78.2497
193	34	CANlaneid	0
193	35	CANvelocity	79.8848
193	35	CANlaneid	0
193	36	CANvelocity	78.7617
193	36	CANlaneid	0
193	37	CANvelocity	78.0134
193	37	CANlaneid	0
193	38	CANvelocity	78.9825
193	38	CANlaneid	0
193	39	CANvelocity	78.3111
193	39	CANlaneid	0
193	40	CANvelocity	78.2894
193	40	CANlaneid	0
193	41	CANvelocity	105.572
193	41	CANlaneid	0
193	42	CANvelocity	118.318
193	42	CANlaneid	0
193	43	CANvelocity	117.894
193	43	CANlaneid	0
193	44	CANvelocity	117.676
193	44	CANlaneid	0
193	45	CANvelocity	119.084
193	45	CANlaneid	0
193	46	CANvelocity	117.575
193	46	CANlaneid	0
193	47	CANvelocity	117.863
193	47	CANlaneid	0
193	48	CANvelocity	119.794
193	48	CANlaneid	0
194	0	CANvelocity	36.325
194	0	CANlaneid	0
194	1	CANvelocity	22.304
194	1	CANlaneid	0
194	2	CANvelocity	24.0142
194	2	CANlaneid	0
194	3	CANvelocity	58.9471
194	3	CANlaneid	0
194	4	CANvelocity	78.0262
194	4	CANlaneid	0
194	5	CANvelocity	68.4596
194	5	CANlaneid	0
194	6	CANvelocity	54.6142
194	6	CANlaneid	0
194	7	CANvelocity	44.4031
194	7	CANlaneid	0
194	8	CANvelocity	23.29
194	8	CANlaneid	0
194	9	CANvelocity	15.656
194	9	CANlaneid	0
194	10	CANvelocity	24.5274
194	10	CANlaneid	0
194	11	CANvelocity	33.6817
194	11	CANlaneid	0
194	12	CANvelocity	60.399
194	12	CANlaneid	0
194	13	CANvelocity	79.3875
194	13	CANlaneid	0
194	14	CANvelocity	78.6625
194	14	CANlaneid	0
194	15	CANvelocity	78.8526
194	15	CANlaneid	0
194	16	CANvelocity	78.7859
194	16	CANlaneid	0
194	17	CANvelocity	79.0757
194	17	CANlaneid	0
194	18	CANvelocity	79.385
194	18	CANlaneid	0
194	19	CANvelocity	78.3542
194	19	CANlaneid	0
194	20	CANvelocity	77.3915
194	20	CANlaneid	0
194	21	CANvelocity	79.6319
194	21	CANlaneid	0
194	22	CANvelocity	97.9032
194	22	CANlaneid	0
194	23	CANvelocity	86.1221
194	23	CANlaneid	0
194	24	CANvelocity	79.0169
194	24	CANlaneid	0
194	25	CANvelocity	79.8492
194	25	CANlaneid	0
194	26	CANvelocity	77.1023
194	26	CANlaneid	0
194	27	CANvelocity	78.3175
194	27	CANlaneid	0
194	28	CANvelocity	76.9365
194	28	CANlaneid	0
194	29	CANvelocity	78.0434
194	29	CANlaneid	0
194	30	CANvelocity	79.6707
194	30	CANlaneid	0
194	31	CANvelocity	79.0766
194	31	CANlaneid	0
194	32	CANvelocity	79.4264
194	32	CANlaneid	0
194	33	CANvelocity	77.185
194	33	CANlaneid	0
194	34	CANvelocity	77.669
194	34	CANlaneid	0
194	35	CANvelocity	78.6015
194	35	CANlaneid	0
194	36	CANvelocity	78.6863
194	36	CANlaneid	0
194	37	CANvelocity	77.6772
194	37	CANlaneid	0
194	38	CANvelocity	77.2606
194	38	CANlaneid	0
194	39	CANvelocity	78.5544
194	39	CANlaneid	0
194	40	CANvelocity	79.46
194	40	CANlaneid	0
194	41	CANvelocity	102.65
194	41	CANlaneid	0
194	42	CANvelocity	115.274
194	42	CANlaneid	0
194	43	CANvelocity	119.781
194	43	CANlaneid	0
194	44	CANvelocity	119.302
194	44	CANlaneid	0
194	45	CANvelocity	119.885
194	45	CANlaneid	0
194	46	CANvelocity	118.569
194	46	CANlaneid	0
194	47	CANvelocity	119.358
194	47	CANlaneid	0
194	48	CANvelocity	119.523
194	48	CANlaneid	0
195	0	CANvelocity	41.914
195	0	CANlaneid	0
195	1	CANvelocity	28.5595
195	1	CANlaneid	0
195	2	CANvelocity	26.6518
195	2	CANlaneid	0
195	3	CANvelocity	49.3325
195	3	CANlaneid	0
195	4	CANvelocity	77.2342
195	4	CANlaneid	0
195	5	CANvelocity	73.1035
195	5	CANlaneid	0
195	6	CANvelocity	61.1629
195	6	CANlaneid	0
195	7	CANvelocity	50.3545
195	7	CANlaneid	0
195	8	CANvelocity	31.1963
195	8	CANlaneid	0
195	9	CANvelocity	24.2107
195	9	CANlaneid	0
195	10	CANvelocity	21.5385
195	10	CANlaneid	0
195	11	CANvelocity	31.7595
195	11	CANlaneid	0
195	12	CANvelocity	48.1839
195	12	CANlaneid	0
195	13	CANvelocity	75.9094
195	13	CANlaneid	0
195	14	CANvelocity	78.3489
195	14	CANlaneid	0
195	15	CANvelocity	78.9411
195	15	CANlaneid	0
195	16	CANvelocity	79.2897
195	16	CANlaneid	0
195	17	CANvelocity	77.0382
195	17	CANlaneid	0
195	18	CANvelocity	79.1085
195	18	CANlaneid	0
195	19	CANvelocity	77.1436
195	19	CANlaneid	0
195	20	CANvelocity	78.2838
195	20	CANlaneid	0
195	21	CANvelocity	77.6928
195	21	CANlaneid	0
195	22	CANvelocity	97.0811
195	22	CANlaneid	0
195	23	CANvelocity	92.0324
195	23	CANlaneid	0
195	24	CANvelocity	79.7428
195	24	CANlaneid	0
195	25	CANvelocity	76.9167
195	25	CANlaneid	0
195	26	CANvelocity	76.8071
195	26	CANlaneid	0
195	27	CANvelocity	79.8198
195	27	CANlaneid	0
195	28	CANvelocity	77.8389
195	28	CANlaneid	0
195	29	CANvelocity	79.5464
195	29	CANlaneid	0
195	30	CANvelocity	77.4131
195	30	CANlaneid	0
195	31	CANvelocity	76.9835
195	31	CANlaneid	0
195	32	CANvelocity	78.4831
195	32	CANlaneid	0
195	33	CANvelocity	77.3938
195	33	CANlaneid	0
195	34	CANvelocity	79.3244
195	34	CANlaneid	0
195	35	CANvelocity	79.2983
195	35	CANlaneid	0
195	36	CANvelocity	78.3245
195	36	CANlaneid	0
195	37	CANvelocity	79.621
195	37	CANlaneid	0
195	38	CANvelocity	79.8809
195	38	CANlaneid	0
195	39	CANvelocity	77.1146
195	39	CANlaneid	0
195	40	CANvelocity	76.8297
195	40	CANlaneid	0
195	41	CANvelocity	86.4535
195	41	CANlaneid	0
195	42	CANvelocity	112.445
195	42	CANlaneid	0
195	43	CANvelocity	116.432
195	43	CANlaneid	0
195	44	CANvelocity	118.033
195	44	CANlaneid	0
195	45	CANvelocity	118.434
195	45	CANlaneid	0
195	46	CANvelocity	117.931
195	46	CANlaneid	0
195	47	CANvelocity	117.549
195	47	CANlaneid	0
195	48	CANvelocity	118.783
195	48	CANlaneid	0
196	0	CANvelocity	48.7913
196	0	CANlaneid	0
196	1	CANvelocity	36.6862
196	1	CANlaneid	0
196	2	CANvelocity	17.008
196	2	CANlaneid	0
196	3	CANvelocity	45.4529
196	3	CANlaneid	0
196	4	CANvelocity	77.7323
196	4	CANlaneid	0
196	5	CANvelocity	78.4662
196	5	CANlaneid	0
196	6	CANvelocity	67.5812
196	6	CANlaneid	0
196	7	CANvelocity	55.8851
196	7	CANlaneid	0
196	8	CANvelocity	38.5063
196	8	CANlaneid	0
196	9	CANvelocity	9.9814
196	9	CANlaneid	0
196	10	CANvelocity	23.8809
196	10	CANlaneid	0
196	11	CANvelocity	25.5914
196	11	CANlaneid	0
196	12	CANvelocity	43.6912
196	12	CANlaneid	0
196	13	CANvelocity	64.7316
196	13	CANlaneid	0
196	14	CANvelocity	79.6693
196	14	CANlaneid	0
196	15	CANvelocity	77.521
196	15	CANlaneid	0
196	16	CANvelocity	77.441
196	16	CANlaneid	0
196	17	CANvelocity	79.4636
196	17	CANlaneid	0
196	18	CANvelocity	79.6469
196	18	CANlaneid	0
196	19	CANvelocity	77.5587
196	19	CANlaneid	0
196	20	CANvelocity	78.8566
196	20	CANlaneid	0
196	21	CANvelocity	77.9072
196	21	CANlaneid	0
196	22	CANvelocity	82.997
196	22	CANlaneid	0
196	23	CANvelocity	97.9282
196	23	CANlaneid	0
196	24	CANvelocity	83.2155
196	24	CANlaneid	0
196	25	CANvelocity	77.1212
196	25	CANlaneid	0
196	26	CANvelocity	78.1954
196	26	CANlaneid	0
196	27	CANvelocity	79.625
196	27	CANlaneid	0
196	28	CANvelocity	78.7164
196	28	CANlaneid	0
196	29	CANvelocity	79.4379
196	29	CANlaneid	0
196	30	CANvelocity	79.1714
196	30	CANlaneid	0
196	31	CANvelocity	78.7079
196	31	CANlaneid	0
196	32	CANvelocity	77.8095
196	32	CANlaneid	0
196	33	CANvelocity	78.7026
196	33	CANlaneid	0
196	34	CANvelocity	78.8789
196	34	CANlaneid	0
196	35	CANvelocity	79.7844
196	35	CANlaneid	0
196	36	CANvelocity	79.6979
196	36	CANlaneid	0
196	37	CANvelocity	78.2274
196	37	CANlaneid	0
196	38	CANvelocity	79.5305
196	38	CANlaneid	0
196	39	CANvelocity	77.3507
196	39	CANlaneid	0
196	40	CANvelocity	79.7697
196	40	CANlaneid	0
196	41	CANvelocity	77.1813
196	41	CANlaneid	0
196	42	CANvelocity	97.39
196	42	CANlaneid	0
196	43	CANvelocity	112.096
196	43	CANlaneid	0
196	44	CANvelocity	118.586
196	44	CANlaneid	0
196	45	CANvelocity	118.936
196	45	CANlaneid	0
196	46	CANvelocity	118.887
196	46	CANlaneid	0
196	47	CANvelocity	117.757
196	47	CANlaneid	0
196	48	CANvelocity	118.606
196	48	CANlaneid	0
197	0	CANvelocity	54.7588
197	0	CANlaneid	0
197	1	CANvelocity	41.796
197	1	CANlaneid	0
197	2	CANvelocity	23.6987
197	2	CANlaneid	0
197	3	CANvelocity	35.6127
197	3	CANlaneid	0
197	4	CANvelocity	70.2826
197	4	CANlaneid	0
197	5	CANvelocity	78.6634
197	5	CANlaneid	0
197	6	CANvelocity	74.04
197	6	CANlaneid	0
197	7	CANvelocity	60.8118
197	7	CANlaneid	0
197	8	CANvelocity	44.8032
197	8	CANlaneid	0
197	9	CANvelocity	18.1351
197	9	CANlaneid	0
197	10	CANvelocity	16.8303
197	10	CANlaneid	0
197	11	CANvelocity	27.7133
197	11	CANlaneid	0
197	12	CANvelocity	37.5417
197	12	CANlaneid	0
197	13	CANvelocity	56.779
197	13	CANlaneid	0
197	14	CANvelocity	77.2863
197	14	CANlaneid	0
197	15	CANvelocity	77.9415
197	15	CANlaneid	0
197	16	CANvelocity	77.2015
197	16	CANlaneid	0
197	17	CANvelocity	78.1886
197	17	CANlaneid	0
197	18	CANvelocity	76.8082
197	18	CANlaneid	0
197	19	CANvelocity	79.1911
197	19	CANlaneid	0
197	20	CANvelocity	77.3168
197	20	CANlaneid	0
197	21	CANvelocity	77.8356
197	21	CANlaneid	0
197	22	CANvelocity	78.6897
197	22	CANlaneid	0
197	23	CANvelocity	93.3618
197	23	CANlaneid	0
197	24	CANvelocity	87.6718
197	24	CANlaneid	0
197	25	CANvelocity	78.7533
197	25	CANlaneid	0
197	26	CANvelocity	77.2243
197	26	CANlaneid	0
197	27	CANvelocity	77.973
197	27	CANlaneid	0
197	28	CANvelocity	77.562
197	28	CANlaneid	0
197	29	CANvelocity	77.3299
197	29	CANlaneid	0
197	30	CANvelocity	78.1826
197	30	CANlaneid	0
197	31	CANvelocity	79.5229
197	31	CANlaneid	0
197	32	CANvelocity	79.5003
197	32	CANlaneid	0
197	33	CANvelocity	77.2372
197	33	CANlaneid	0
197	34	CANvelocity	77.5763
197	34	CANlaneid	0
197	35	CANvelocity	77.5998
197	35	CANlaneid	0
197	36	CANvelocity	76.8589
197	36	CANlaneid	0
197	37	CANvelocity	78.81
197	37	CANlaneid	0
197	38	CANvelocity	78.3579
197	38	CANlaneid	0
197	39	CANvelocity	78.646
197	39	CANlaneid	0
197	40	CANvelocity	78.9892
197	40	CANlaneid	0
197	41	CANvelocity	78.1326
197	41	CANlaneid	0
197	42	CANvelocity	86.7599
197	42	CANlaneid	0
197	43	CANvelocity	98.8537
197	43	CANlaneid	0
197	44	CANvelocity	118.626
197	44	CANlaneid	0
197	45	CANvelocity	119.124
197	45	CANlaneid	0
197	46	CANvelocity	118.25
197	46	CANlaneid	0
197	47	CANvelocity	119.102
197	47	CANlaneid	0
197	48	CANvelocity	119.344
197	48	CANlaneid	0
198	0	CANvelocity	59.4741
198	0	CANlaneid	0
198	1	CANvelocity	46.3999
198	1	CANlaneid	0
198	2	CANvelocity	31.8118
198	2	CANlaneid	0
198	3	CANvelocity	31.9481
198	3	CANlaneid	0
198	4	CANvelocity	59.2341
198	4	CANlaneid	0
198	5	CANvelocity	79.4089
198	5	CANlaneid	0
198	6	CANvelocity	79.1166
198	6	CANlaneid	0
198	7	CANvelocity	65.983
198	7	CANlaneid	0
198	8	CANvelocity	51.8772
198	8	CANlaneid	0
198	9	CANvelocity	25.1717
198	9	CANlaneid	0
198	10	CANvelocity	14.6948
198	10	CANlaneid	0
198	11	CANvelocity	21.243
198	11	CANlaneid	0
198	12	CANvelocity	34.6568
198	12	CANlaneid	0
198	13	CANvelocity	49.2665
198	13	CANlaneid	0
198	14	CANvelocity	67.0115
198	14	CANlaneid	0
198	15	CANvelocity	78.9709
198	15	CANlaneid	0
198	16	CANvelocity	77.7839
198	16	CANlaneid	0
198	17	CANvelocity	76.9291
198	17	CANlaneid	0
198	18	CANvelocity	77.151
198	18	CANlaneid	0
198	19	CANvelocity	76.9282
198	19	CANlaneid	0
198	20	CANvelocity	79.0735
198	20	CANlaneid	0
198	21	CANvelocity	78.4745
198	21	CANlaneid	0
198	22	CANvelocity	78.9635
198	22	CANlaneid	0
198	23	CANvelocity	86.6843
198	23	CANlaneid	0
198	24	CANvelocity	91.3037
198	24	CANlaneid	0
198	25	CANvelocity	79.2032
198	25	CANlaneid	0
198	26	CANvelocity	79.9905
198	26	CANlaneid	0
198	27	CANvelocity	77.9934
198	27	CANlaneid	0
198	28	CANvelocity	79.4939
198	28	CANlaneid	0
198	29	CANvelocity	77.8853
198	29	CANlaneid	0
198	30	CANvelocity	79.2037
198	30	CANlaneid	0
198	31	CANvelocity	79.7285
198	31	CANlaneid	0
198	32	CANvelocity	78.4545
198	32	CANlaneid	0
198	33	CANvelocity	77.7677
198	33	CANlaneid	0
198	34	CANvelocity	78.1951
198	34	CANlaneid	0
198	35	CANvelocity	78.5375
198	35	CANlaneid	0
198	36	CANvelocity	79.7938
198	36	CANlaneid	0
198	37	CANvelocity	79.5088
198	37	CANlaneid	0
198	38	CANvelocity	79.1139
198	38	CANlaneid	0
198	39	CANvelocity	77.0701
198	39	CANlaneid	0
198	40	CANvelocity	77.5558
198	40	CANlaneid	0
198	41	CANvelocity	79.7912
198	41	CANlaneid	0
198	42	CANvelocity	81.298
198	42	CANlaneid	0
198	43	CANvelocity	88.4695
198	43	CANlaneid	0
198	44	CANvelocity	119.256
198	44	CANlaneid	0
198	45	CANvelocity	118.631
198	45	CANlaneid	0
198	46	CANvelocity	117.606
198	46	CANlaneid	0
198	47	CANvelocity	119.017
198	47	CANlaneid	0
198	48	CANvelocity	119.495
198	48	CANlaneid	0
199	0	CANvelocity	66.3241
199	0	CANlaneid	0
199	1	CANvelocity	53.5003
199	1	CANlaneid	0
199	2	CANvelocity	38.0635
199	2	CANlaneid	0
199	3	CANvelocity	26.5892
199	3	CANlaneid	0
199	4	CANvelocity	53.2302
199	4	CANlaneid	0
199	5	CANvelocity	76.8201
199	5	CANlaneid	0
199	6	CANvelocity	79.9282
199	6	CANlaneid	0
199	7	CANvelocity	72.8786
199	7	CANlaneid	0
199	8	CANvelocity	57.0506
199	8	CANlaneid	0
199	9	CANvelocity	30.1628
199	9	CANlaneid	0
199	10	CANvelocity	13.4092
199	10	CANlaneid	0
199	11	CANvelocity	16.7136
199	11	CANlaneid	0
199	12	CANvelocity	28.4733
199	12	CANlaneid	0
199	13	CANvelocity	47.5742
199	13	CANlaneid	0
199	14	CANvelocity	58.6367
199	14	CANlaneid	0
199	15	CANvelocity	78.0358
199	15	CANlaneid	0
199	16	CANvelocity	79.8778
199	16	CANlaneid	0
199	17	CANvelocity	78.2586
199	17	CANlaneid	0
199	18	CANvelocity	77.5362
199	18	CANlaneid	0
199	19	CANvelocity	79.575
199	19	CANlaneid	0
199	20	CANvelocity	79.121
199	20	CANlaneid	0
199	21	CANvelocity	78.4568
199	21	CANlaneid	0
199	22	CANvelocity	78.6232
199	22	CANlaneid	0
199	23	CANvelocity	79.1787
199	23	CANlaneid	0
199	24	CANvelocity	95.6207
199	24	CANlaneid	0
199	25	CANvelocity	84.9114
199	25	CANlaneid	0
199	26	CANvelocity	79.5917
199	26	CANlaneid	0
199	27	CANvelocity	77.11
199	27	CANlaneid	0
199	28	CANvelocity	78.5435
199	28	CANlaneid	0
199	29	CANvelocity	77.775
199	29	CANlaneid	0
199	30	CANvelocity	77.212
199	30	CANlaneid	0
199	31	CANvelocity	78.8372
199	31	CANlaneid	0
199	32	CANvelocity	78.0317
199	32	CANlaneid	0
199	33	CANvelocity	77.5652
199	33	CANlaneid	0
199	34	CANvelocity	78.9331
199	34	CANlaneid	0
199	35	CANvelocity	78.9977
199	35	CANlaneid	0
199	36	CANvelocity	78.8859
199	36	CANlaneid	0
199	37	CANvelocity	77.9945
199	37	CANlaneid	0
199	38	CANvelocity	77.9027
199	38	CANlaneid	0
199	39	CANvelocity	78.566
199	39	CANlaneid	0
199	40	CANvelocity	79.1598
199	40	CANlaneid	0
199	41	CANvelocity	77.5572
199	41	CANlaneid	0
199	42	CANvelocity	77.8292
199	42	CANlaneid	0
199	43	CANvelocity	85.001
199	43	CANlaneid	0
199	44	CANvelocity	112.583
199	44	CANlaneid	0
199	45	CANvelocity	118.947
199	45	CANlaneid	0
199	46	CANvelocity	119.238
199	46	CANlaneid	0
199	47	CANvelocity	119.052
199	47	CANlaneid	0
199	48	CANvelocity	119.828
199	48	CANlaneid	0
200	0	CANvelocity	70.9492
200	0	CANlaneid	0
200	1	CANvelocity	59.2594
200	1	CANlaneid	0
200	2	CANvelocity	45.8893
200	2	CANlaneid	0
200	3	CANvelocity	15.0596
200	3	CANlaneid	0
200	4	CANvelocity	44.862
200	4	CANlaneid	0
200	5	CANvelocity	71.9638
200	5	CANlaneid	0
200	6	CANvelocity	77.6488
200	6	CANlaneid	0
200	7	CANvelocity	76.3807
200	7	CANlaneid	0
200	8	CANvelocity	63.5921
200	8	CANlaneid	0
200	9	CANvelocity	36.5972
200	9	CANlaneid	0
200	10	CANvelocity	22.0906
200	10	CANlaneid	0
200	11	CANvelocity	14.6964
200	11	CANlaneid	0
200	12	CANvelocity	24.095
200	12	CANlaneid	0
200	13	CANvelocity	36.4005
200	13	CANlaneid	0
200	14	CANvelocity	56.2507
200	14	CANlaneid	0
200	15	CANvelocity	78.2312
200	15	CANlaneid	0
200	16	CANvelocity	78.9257
200	16	CANlaneid	0
200	17	CANvelocity	78.1487
200	17	CANlaneid	0
200	18	CANvelocity	79.9517
200	18	CANlaneid	0
200	19	CANvelocity	78.0244
200	19	CANlaneid	0
200	20	CANvelocity	79.301
200	20	CANlaneid	0
200	21	CANvelocity	79.9415
200	21	CANlaneid	0
200	22	CANvelocity	78.6761
200	22	CANlaneid	0
200	23	CANvelocity	79.3975
200	23	CANlaneid	0
200	24	CANvelocity	86.8348
200	24	CANlaneid	0
200	25	CANvelocity	90.0865
200	25	CANlaneid	0
200	26	CANvelocity	77.9839
200	26	CANlaneid	0
200	27	CANvelocity	78.1855
200	27	CANlaneid	0
200	28	CANvelocity	78.0308
200	28	CANlaneid	0
200	29	CANvelocity	78.4187
200	29	CANlaneid	0
200	30	CANvelocity	79.6644
200	30	CANlaneid	0
200	31	CANvelocity	77.024
200	31	CANlaneid	0
200	32	CANvelocity	77.7929
200	32	CANlaneid	0
200	33	CANvelocity	77.5787
200	33	CANlaneid	0
200	34	CANvelocity	77.0098
200	34	CANlaneid	0
200	35	CANvelocity	78.4336
200	35	CANlaneid	0
200	36	CANvelocity	78.2927
200	36	CANlaneid	0
200	37	CANvelocity	78.3749
200	37	CANlaneid	0
200	38	CANvelocity	78.8936
200	38	CANlaneid	0
200	39	CANvelocity	79.723
200	39	CANlaneid	0
200	40	CANvelocity	78.4795
200	40	CANlaneid	0
200	41	CANvelocity	77.3371
200	41	CANlaneid	0
200	42	CANvelocity	77.5715
200	42	CANlaneid	0
200	43	CANvelocity	82.0738
200	43	CANlaneid	0
200	44	CANvelocity	106.986
200	44	CANlaneid	0
200	45	CANvelocity	118.218
200	45	CANlaneid	0
200	46	CANvelocity	117.856
200	46	CANlaneid	0
200	47	CANvelocity	118.07
200	47	CANlaneid	0
200	48	CANvelocity	118.931
200	48	CANlaneid	0
201	0	CANvelocity	75.2678
201	0	CANlaneid	0
201	1	CANvelocity	66.364
